5000000.0,0.9986512316758285
5002000.50012503,0.9986512304771064
5004001.000250062,0.9986512294326332
5006001.500375094,0.9986512289022622
5008002.000500125,0.998651228505
5010002.500625156,0.9986512281711248
5012003.000750188,0.998651227883018
5014003.500875219,0.9986512276145575
5016004.00100025,0.9986512273711885
5018004.501125281,0.9986512271633139
5020005.001250313,0.9986512269696786
5022005.501375345,0.9986512268023056
5024006.001500374,0.9986512266468384
5026006.501625406,0.998651226500524
5028007.001750438,0.9986512263688078
5030007.501875469,0.9986512262421955
5032008.0020005,0.9986512261246345
5034008.502125531,0.9986512260150502
5036009.002250562,0.9986512259096664
5038009.502375593,0.9986512258132387
5040010.002500625,0.9986512257201632
5042010.502625656,0.9986512256313129
5044011.002750688,0.9986512255472203
5046011.502875719,0.9986512254650548
5048012.00300075,0.99865122538651
5050012.503125781,0.9986512253100155
5052013.003250811,0.9986512252350775
5054013.503375842,0.9986512251630141
5056014.003500875,0.9986512250919886
5058014.503625906,0.9986512250228105
5060015.003750937,0.9986512249553628
5062015.503875968,0.9986512248888396
5064016.004000999,0.9986512248244904
5066016.504126032,0.9986512247611224
5068017.004251062,0.9986512246989755
5070017.504376094,0.9986512246385327
5072018.004501125,0.9986512245788447
5074018.504626158,0.998651224520724
5076019.004751188,0.9986512244636466
5078019.504876221,0.9986512244073501
5080020.005001251,0.9986512243526695
5082020.505126282,0.9986512242985902
5084021.005251313,0.9986512242455846
5086021.505376344,0.998651224193609
5088022.005501375,0.99865122414218
5090022.505626406,0.9986512240920243
5092023.0057514375,0.9986512240424437
5094023.5058764685,0.998651223993569
5096024.0060014995,0.9986512239456793
5098024.5061265305,0.9986512238982234
5100025.006251564,0.9986512238516636
5102025.506376594,0.9986512238057064
5104026.006501625,0.9986512237601941
5106026.506626658,0.9986512237156218
5108027.006751687,0.998651223671401
5110027.506876718,0.9986512236278068
5112028.007001751,0.998651223584831
5114028.507126783,0.9986512235421819
5116029.007251813,0.9986512235002978
5118029.507376844,0.9986512234587711
5120030.007501875,0.998651223417677
5122030.507626905,0.9986512233771999
5124031.007751938,0.9986512233369934
5126031.507876968,0.9986512232973459
5128032.008002,0.9986512232580872
5130032.508127031,0.9986512232191123
5132033.008252063,0.9986512231807431
5134033.508377094,0.9986512231426014
5136034.008502125,0.9986512231048629
5138034.508627156,0.9986512230675271
5140035.008752189,0.9986512230304034
5142035.50887722,0.9986512229937796
5144036.00900225,0.9986512229573898
5146036.509127283,0.9986512229212803
5148037.009252314,0.9986512228855792
5150037.5093773445,0.9986512228500576
5152038.009502376,0.9986512228149048
5154038.509627406,0.99865122278001
5156039.009752438,0.9986512227453007
5158039.509877468,0.9986512227109913
5160040.0100025,0.9986512226768326
5162040.510127531,0.9986512226429419
5164041.010252563,0.9986512226093219
5166041.510377594,0.9986512225758429
5168042.010502625,0.9986512225426923
5170042.510627656,0.998651222509701
5172043.010752688,0.998651222476898
5174043.51087772,0.9986512224443644
5176044.01100275,0.9986512224119503
5178044.511127781,0.9986512223797821
5180045.011252813,0.998651222347788
5182045.511377845,0.9986512223159175
5184046.011502876,0.9986512222843168
5186046.511627907,0.9986512222528167
5188047.011752938,0.9986512222214943
5190047.511877968,0.9986512221903532
5192048.012003001,0.9986512221593069
5194048.512128031,0.9986512221284835
5196049.012253063,0.9986512220977666
5198049.512378095,0.998651222067173
5200050.012503126,0.9986512220367652
5202050.512628156,0.9986512220064369
5204051.012753189,0.9986512219762722
5206051.51287822,0.998651221946226
5208052.013003251,0.998651221916263
5210052.513128283,0.9986512218864846
